search_term	match_term	match_type	gene	drug	interaction_types	sources	pmids
FLT4	FLT4	Definite	FLT4	LINIFANIB	inhibitor	DTC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions|GuideToPharmacology|TTD	""
FLT4	FLT4	Definite	FLT4	LUCITANIB	inhibitor	ChemblInteractions|MyCancerGenomeClinicalTrial	""
FLT4	FLT4	Definite	FLT4	PF-00562271	""	DTC	""
FLT4	FLT4	Definite	FLT4	CEP-11981	inhibitor	ChemblInteractions	""
FLT4	FLT4	Definite	FLT4	L-21649	inhibitor	ChemblInteractions	""
FLT4	FLT4	Definite	FLT4	CP-459632	inhibitor	ChemblInteractions	""
FLT4	FLT4	Definite	FLT4	RG-1530	inhibitor	ChemblInteractions	""
FLT4	FLT4	Definite	FLT4	AZAKENPAULLONE	""	DTC	""
FLT4	FLT4	Definite	FLT4	FAMITINIB	inhibitor	ChemblInteractions|TTD	""
FLT4	FLT4	Definite	FLT4	FRUQUINTINIB	inhibitor	TdgClinicalTrial|ChemblInteractions|GuideToPharmacology|TTD	""
FLT4	FLT4	Definite	FLT4	ANLOTINIB	inhibitor	ChemblInteractions	""
TGFA	TGFA	Definite	TGFA	PANITUMUMAB	""	PharmGKB	""
TGFA	TGFA	Definite	TGFA	CETUXIMAB	""	PharmGKB	""
CTSL	CTSL	Definite	CTSL	BORTEZOMIB	""	DTC	20875739
CTSL	CTSL	Definite	CTSL	GALLINAMIDE A	""	DTC	24364476
KCNMA1	KCNMA1	Definite	KCNMA1	CHLORZOXAZONE	""	TdgClinicalTrial|TEND	10712246|16859676|20505091
KCNMA1	KCNMA1	Definite	KCNMA1	ENFLURANE	""	TdgClinicalTrial|TEND	""
KCNMA1	KCNMA1	Definite	KCNMA1	FLINDOKALNER	activator	ChemblInteractions|GuideToPharmacology	""
KCNMA1	KCNMA1	Definite	KCNMA1	CHEMBL1290115	activator	GuideToPharmacology	""
KCNMA1	KCNMA1	Definite	KCNMA1	TRICHLORMETHIAZIDE	""	TdgClinicalTrial|TEND	""
KCNMA1	KCNMA1	Definite	KCNMA1	BMS-223131	activator	ChemblInteractions	""
KCNMA1	KCNMA1	Definite	KCNMA1	ANDOLAST	activator	ChemblInteractions	""
KCNMA1	KCNMA1	Definite	KCNMA1	CHLOROTHIAZIDE	""	TEND	""
KCNMA1	KCNMA1	Definite	KCNMA1	CROMOLYN	""	TdgClinicalTrial|TEND	""
LDHA	LDHA	Definite	LDHA	CHEMBL2058994	""	DTC	22417091
FOLH1	FOLH1	Definite	FOLH1	MERCAPTOPURINE	""	PharmGKB	22838948
FOLH1	FOLH1	Definite	FOLH1	METHOTREXATE	""	NCI|PharmGKB	9816319|22838948
FOLH1	FOLH1	Definite	FOLH1	SURAMIN	""	NCI	10861758
FOLH1	FOLH1	Definite	FOLH1	CAPROMAB	antibody	TdgClinicalTrial|TEND|GuideToPharmacology|TTD	9508077|9792131|15882479|11752352|11016653
FOLH1	FOLH1	Definite	FOLH1	ANDROSTANOLONE	""	NCI	8753752
FOLH1	FOLH1	Definite	FOLH1	MIPSAGARGIN	""	TTD	""
FOLH1	FOLH1	Definite	FOLH1	TECHNETIUM TC-99M TROFOLASTAT CHLORIDE	""	TTD	""
FOLH1	FOLH1	Definite	FOLH1	MLN-2704	""	TTD	""
FOLH1	FOLH1	Definite	FOLH1	MDX-070	""	ChemblInteractions	""
FOLH1	FOLH1	Definite	FOLH1	MLN-591RL	""	TTD	""
FOLH1	FOLH1	Definite	FOLH1	DOCETAXEL	inhibitor	ClearityFoundationClinicalTrial|CancerCommons	""
PKD2	PKD2	Definite	PKD2	ALLOPURINOL	""	PharmGKB	30924126
BAD	BAD	Definite	BAD	RUBOXISTAURIN	""	DTC	18077363
BAD	BAD	Definite	BAD	ISOSORBIDE	""	TdgClinicalTrial	""
PDE4D	PDE4D	Definite	PDE4D	ROLIPRAM	inhibitor	GuideToPharmacology|TTD	10592235|17016423|17139284
PDE4D	PDE4D	Definite	PDE4D	DYPHYLLINE	inhibitor	TdgClinicalTrial|ChemblInteractions|TEND	17016423|17139284|7925603
PDE4D	PDE4D	Definite	PDE4D	APREMILAST	inhibitor|antagonist	ChemblInteractions|GuideToPharmacology	17352685|25864487
PDE4D	PDE4D	Definite	PDE4D	CRISABOROLE	inhibitor	ChemblInteractions	22841723
PDE4D	PDE4D	Definite	PDE4D	THEOPHYLLINE SODIUM GLYCINATE	inhibitor	ChemblInteractions	""
PDE4D	PDE4D	Definite	PDE4D	QUETIAPINE	""	PharmGKB	""
PDE4D	PDE4D	Definite	PDE4D	GSK-356278	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	CDP840	inhibitor	GuideToPharmacology	""
PDE4D	PDE4D	Definite	PDE4D	REVAMILAST	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	AMINOPHYLLINE	inhibitor	ChemblInteractions	""
PDE4D	PDE4D	Definite	PDE4D	AMLEXANOX	inhibitor	ChemblInteractions	""
PDE4D	PDE4D	Definite	PDE4D	DIFAMILAST	inhibitor	GuideToPharmacology	""
PDE4D	PDE4D	Definite	PDE4D	DENBUFYLLINE	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	FLAVOXATE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
PDE4D	PDE4D	Definite	PDE4D	DIPYRIDAMOLE	inhibitor	ChemblInteractions	""
PDE4D	PDE4D	Definite	PDE4D	MK-0873	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	OXTRIPHYLLINE	inhibitor	ChemblInteractions	""
PDE4D	PDE4D	Definite	PDE4D	ETAZOLATE	""	TdgClinicalTrial	""
PDE4D	PDE4D	Definite	PDE4D	OGLEMILAST	""	TTD	18660832
PDE4D	PDE4D	Definite	PDE4D	ROFLUMILAST	inhibitor	ChemblInteractions	10592235|17726343
PDE4D	PDE4D	Definite	PDE4D	PICLAMILAST	""	TTD	10592235|15765929
PDE4D	PDE4D	Definite	PDE4D	PENTOXIFYLLINE	inhibitor	ChemblInteractions	""
PDE4D	PDE4D	Definite	PDE4D	THEOPHYLLINE	inhibitor	ChemblInteractions	""
PDE4D	PDE4D	Definite	PDE4D	RESVERATROL	""	TdgClinicalTrial	""
PDE4D	PDE4D	Definite	PDE4D	TOFIMILAST	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	CDC-801	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	PAPAVERINE	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	LIRIMILAST	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	HT-0712	""	TTD	""
PDE4D	PDE4D	Definite	PDE4D	BPN-14770	allosteric modulator	GuideToPharmacology|TTD	""
SCN9A	SCN9A	Definite	SCN9A	ZONISAMIDE	blocker|inhibitor	TdgClinicalTrial|ChemblInteractions	19948168|15511691|14704463|18433351|20001433|20025128|19557119
SCN9A	SCN9A	Definite	SCN9A	RUFINAMIDE	modulator|blocker	ChemblInteractions	23221868
SCN9A	SCN9A	Definite	SCN9A	MERETHOXYLLINE PROCAINE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	LIDOCAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	TOCAINIDE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PHENAZOPYRIDINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	ORPHENADRINE CITRATE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PRILOCAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	ETIDOCAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	ERLOSAMIDE	blocker	ChemblInteractions|GuideToPharmacology	""
SCN9A	SCN9A	Definite	SCN9A	OXCARBAZEPINE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	MORICIZINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	ROPIVACAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	SAXITOXIN	blocker	GuideToPharmacology	""
SCN9A	SCN9A	Definite	SCN9A	ORPHENADRINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	ARTICAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	TETRACAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PRILOCAINE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	AZD3161	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	RILUZOLE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	FOSPHENYTOIN SODIUM	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PROPAFENONE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	EVENAMIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	IRAMPANEL	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	VIXOTRIGINE	blocker	ChemblInteractions|TTD	""
SCN9A	SCN9A	Definite	SCN9A	NERISPIRDINE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	INDECAINIDE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	LAMOTRIGINE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	XEN403	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	NKTR-171	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PROPOXYCAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	BENOXINATE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	TOPIRAMATE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	QUINIDINE GLUCONATE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	DISOPYRAMIDE PHOSPHATE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PF-05241328	""	TTD	""
SCN9A	SCN9A	Definite	SCN9A	PROCAINAMIDE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PROCAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	MEXILETINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PHENYTOIN	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	RG6029	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	RANOLAZINE	inhibitor	TdgClinicalTrial	11752352|19077543
SCN9A	SCN9A	Definite	SCN9A	LIDOCAINE	inhibitor|blocker	TdgClinicalTrial|ChemblInteractions|TEND	19088384|17430993|20585544
SCN9A	SCN9A	Definite	SCN9A	PHENYTOIN SODIUM	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	VERATRIDINE	activator	GuideToPharmacology	""
SCN9A	SCN9A	Definite	SCN9A	ETHOTOIN	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PF-05089771	blocker	ChemblInteractions|TTD	""
SCN9A	SCN9A	Definite	SCN9A	ESLICARBAZEPINE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	RG7893	blocker	ChemblInteractions|TTD	""
SCN9A	SCN9A	Definite	SCN9A	DSP-2230	blocker	ChemblInteractions|TTD	""
SCN9A	SCN9A	Definite	SCN9A	SAFINAMIDE	""	TdgClinicalTrial	""
SCN9A	SCN9A	Definite	SCN9A	ESLICARBAZEPINE ACETATE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	TETRACAINE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	QUINIDINE POLYGALACTURONATE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	MEPHENYTOIN	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	MEPIVACAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PRIMIDONE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	TETRODOTOXIN	blocker	TdgClinicalTrial|GuideToPharmacology	""
SCN9A	SCN9A	Definite	SCN9A	HEXYLCAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	PROPARACAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	QUINIDINE SULFATE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	RALFINAMIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	CHLOROPROCAINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	CARBAMAZEPINE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	DYCLONINE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	DRONEDARONE HYDROCHLORIDE	blocker	ChemblInteractions	""
SCN9A	SCN9A	Definite	SCN9A	FUNAPIDE	""	TTD	""
SCN9A	SCN9A	Definite	SCN9A	PHENACEMIDE	blocker	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	IMIPRAMINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	MAPROTILINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	FAXELADOL	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DESIPRAMINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	BUPROPION HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	NORTRIPTYLINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	PHENTERMINE HYDROCHLORIDE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	PHENTERMINE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	PHENYLPROPANOLAMINE HYDROCHLORIDE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DEXMETHYLPHENIDATE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DIETHYLPROPION HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	LIAFENSINE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	VENLAFAXINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	ORPHENADRINE CITRATE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	AMOXAPINE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	AMPHETAMINE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	PSEUDOEPHEDRINE HYDROCHLORIDE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	AMPHETAMINE ADIPATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DASOTRALINE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DULOXETINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	TRIMIPRAMINE MALEATE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	MAZINDOL	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DESVENLAFAXINE SUCCINATE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	AMPHETAMINE ASPARTATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	ATOMOXETINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	BENZPHETAMINE HYDROCHLORIDE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DOXEPIN HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	PHENYLPROPANOLAMINE POLISTIREX	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DEXTROAMPHETAMINE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	ASPIRIN	""	NCI	10547619
NAT1	NAT1	Definite	NAT1	NEFAZODONE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	LISDEXAMFETAMINE DIMESYLATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	PSEUDOEPHEDRINE POLISTIREX	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	THIOGUANINE	""	PharmGKB	""
NAT1	NAT1	Definite	NAT1	PROTRIPTYLINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	LEVOMILNACIPRAN HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	AMITRIPTYLINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	TAPENTADOL HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DEXTROAMPHETAMINE ADIPATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DESVENLAFAXINE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	COTININE	""	PharmGKB	""
NAT1	NAT1	Definite	NAT1	METHAMPHETAMINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	PHENDIMETRAZINE TARTRATE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	TEDATIOXETINE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	DEXTROAMPHETAMINE SULFATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	BETHANIDINE SULFATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	BUPROPION HYDROBROMIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	ORPHENADRINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	SIBUTRAMINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	ESREBOXETINE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	BRETYLIUM TOSYLATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	MESALAMINE	""	PharmGKB	""
NAT1	NAT1	Definite	NAT1	PHENMETRAZINE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	GUANETHIDINE MONOSULFATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	METHYLPHENIDATE HYDROCHLORIDE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	AMPHETAMINE SULFATE	""	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	EDIVOXETINE	inhibitor	ChemblInteractions	""
NAT1	NAT1	Definite	NAT1	METHYLPHENIDATE	inhibitor	ChemblInteractions	""
CHRNA5	CHRNA5	Definite	CHRNA5	ALCOHOL	""	PharmGKB	19270242|23641218
CHRNA5	CHRNA5	Definite	CHRNA5	COCAINE	""	PharmGKB	32152934
CHRNA5	CHRNA5	Definite	CHRNA5	COTININE	""	PharmGKB	""
CHRNA5	CHRNA5	Definite	CHRNA5	POZANICLINE	partial agonist	ChemblInteractions	""
TSPO	TSPO	Definite	TSPO	ZOPICLONE	agonist	TdgClinicalTrial|TEND	17016423|17139284|21119734
TSPO	TSPO	Definite	TSPO	METRONIDAZOLE	""	NCI	1320691
TSPO	TSPO	Definite	TSPO	DIAZEPAM	potentiator	TEND|TTD	17631921|11752352
TSPO	TSPO	Definite	TSPO	ESZOPICLONE	agonist	TdgClinicalTrial|TTD	19744401|18265473|17016423|17139284
TSPO	TSPO	Definite	TSPO	TEMAZEPAM	""	TdgClinicalTrial|TEND|TTD	16959136|12850901|7911332
TSPO	TSPO	Definite	TSPO	DISULFIRAM	""	NCI	1320691
TSPO	TSPO	Definite	TSPO	CLONAZEPAM	""	TEND	10423168|10558889|2364987|2723642|1691678|11752352
TSPO	TSPO	Definite	TSPO	CLORAZEPIC ACID	agonist	TdgClinicalTrial|TEND|TTD	8787774
TSPO	TSPO	Definite	TSPO	ESTAZOLAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	ALPIDEM	""	TTD	""
TSPO	TSPO	Definite	TSPO	ONO-2952	""	TTD	""
TSPO	TSPO	Definite	TSPO	QUAZEPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	CINOLAZEPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	CHLORDIAZEPOXIDE	""	TTD	""
TSPO	TSPO	Definite	TSPO	FLUDIAZEPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	OLESOXIME	""	TdgClinicalTrial	""
TSPO	TSPO	Definite	TSPO	ZALEPLON	""	TdgClinicalTrial|TEND	17016423|17139284
TSPO	TSPO	Definite	TSPO	CHLORMEZANONE	agonist	TdgClinicalTrial|TEND|TTD	17016423|17139284|11752352
TSPO	TSPO	Definite	TSPO	TRIAZOLAM	""	TEND|TTD	8787774
TSPO	TSPO	Definite	TSPO	LORAZEPAM	""	TdgClinicalTrial|TEND|TTD	17156911|1647706|16959136|8787774
TSPO	TSPO	Definite	TSPO	FLUNITRAZEPAM	agonist	TdgClinicalTrial|TEND|TTD	19443999|1320691|1651852|2723642|9098698|1847384
TSPO	TSPO	Definite	TSPO	PYRAZOLE	""	NCI	15544788
TSPO	TSPO	Definite	TSPO	DEXTOFISOPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	ADINAZOLAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	HALAZEPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	ALPRAZOLAM	""	TEND|TTD	""
TSPO	TSPO	Definite	TSPO	ZOLPIDEM	""	TEND	""
TSPO	TSPO	Definite	TSPO	CLOTIAZEPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	MIDAZOLAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	OXAZEPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	PRAZEPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	FLUMAZENIL	""	TTD	""
TSPO	TSPO	Definite	TSPO	FLURAZEPAM	""	TTD	""
TSPO	TSPO	Definite	TSPO	DIAZEPINOMICIN	""	TdgClinicalTrial|TTD	""
CSF3	CSF3	Definite	CSF3	EFLAPEGRASTIM	""	TTD	""
CSF3	CSF3	Definite	CSF3	MUPLESTIM	""	TTD	""
CSF3	CSF3	Definite	CSF3	TALABOSTAT	""	TdgClinicalTrial	""
CSF3	CSF3	Definite	CSF3	BENEGRASTIM	""	TTD	""
BDKRB2	BDKRB2	Definite	BDKRB2	LISINOPRIL	""	PharmGKB	12522467
BDKRB2	BDKRB2	Definite	BDKRB2	ANATIBANT	antagonist	TdgClinicalTrial|ChemblInteractions|GuideToPharmacology|TTD	10596852
BDKRB2	BDKRB2	Definite	BDKRB2	ICATIBANT	antagonist	TdgClinicalTrial|TEND|GuideToPharmacology|TTD	14514033|11752352
BDKRB2	BDKRB2	Definite	BDKRB2	ENALAPRIL	""	PharmGKB	22706620|12522467
BDKRB2	BDKRB2	Definite	BDKRB2	VOLANESORSEN SODIUM	""	NCI	10775071
BDKRB2	BDKRB2	Definite	BDKRB2	DELTIBANT	""	TTD	""
BDKRB2	BDKRB2	Definite	BDKRB2	FASITIBANT CHLORIDE	antagonist	ChemblInteractions	""
BDKRB2	BDKRB2	Definite	BDKRB2	ICATIBANT ACETATE	antagonist	ChemblInteractions	""
BDKRB2	BDKRB2	Definite	BDKRB2	CHEMBL446325	antagonist	GuideToPharmacology	""
BDKRB2	BDKRB2	Definite	BDKRB2	IMIDAPRIL	""	PharmGKB	12522467
BDKRB2	BDKRB2	Definite	BDKRB2	LABRADIMIL	agonist	ChemblInteractions|GuideToPharmacology	11160651|11286321|11160652
BDKRB2	BDKRB2	Definite	BDKRB2	BRADYKININ	agonist	GuideToPharmacology|TTD	""
BDKRB2	BDKRB2	Definite	BDKRB2	ATORVASTATIN	""	PharmGKB	""
TUBB3	TUBB3	Definite	TUBB3	CHEMBL1935538	""	DTC	22435708
TUBB3	TUBB3	Definite	TUBB3	CHEMBL453818	""	DTC	12141877
TUBB3	TUBB3	Definite	TUBB3	CHEMBL2036119	""	DTC	22543234
TUBB3	TUBB3	Definite	TUBB3	CYCLOSTREPTIN	""	DTC	17206139
TUBB3	TUBB3	Definite	TUBB3	VINORELBINE	""	DTC	25768699
TUBB3	TUBB3	Definite	TUBB3	MAYTANSINOL	""	DTC	563462
TUBB3	TUBB3	Definite	TUBB3	CURCUMIN	""	DTC	23830698
TUBB3	TUBB3	Definite	TUBB3	CHEMBL2036124	""	DTC	22543234
TUBB3	TUBB3	Definite	TUBB3	ZAMPANOLIDE	""	DTC	19877653
TUBB3	TUBB3	Definite	TUBB3	NOCODAZOLE	""	DTC	25369367|21194809|25815147|23313639|25262051
TUBB3	TUBB3	Definite	TUBB3	IXABEPILONE	inhibitor	TdgClinicalTrial|ChemblInteractions	18378531|18945860|18321240
TUBB3	TUBB3	Definite	TUBB3	VINBLASTINE	""	DTC	23708010|23916255
TUBB3	TUBB3	Definite	TUBB3	COMBRETASTATIN A4	""	DTC	23631389|25584687|17765552|25192811|24669888|22543234|16913727
TUBB3	TUBB3	Definite	TUBB3	ABT-751	""	DTC	25468039
TUBB3	TUBB3	Definite	TUBB3	CABAZITAXEL	inhibitor	ChemblInteractions	""
TUBB3	TUBB3	Definite	TUBB3	SAGOPILONE	""	ChemblInteractions	""
TUBB3	TUBB3	Definite	TUBB3	DAVUNETIDE	""	ChemblInteractions	""
TUBB3	TUBB3	Definite	TUBB3	PACLITAXEL POLIGLUMEX	""	ChemblInteractions	""
TUBB3	TUBB3	Definite	TUBB3	CROLIBULIN	inhibitor	ChemblInteractions	""
TUBB3	TUBB3	Definite	TUBB3	VERUBULIN	""	ChemblInteractions	""
TUBB3	TUBB3	Definite	TUBB3	PLINABULIN	inhibitor	ChemblInteractions	""
TUBB3	TUBB3	Definite	TUBB3	TRASTUZUMAB EMTANSINE	inhibitor	ChemblInteractions	""
TUBB3	TUBB3	Definite	TUBB3	PODOFILOX	""	DTC	21402478|17765552|24953821
TUBB3	TUBB3	Definite	TUBB3	PACLITAXEL	inhibitor	DTC|ClearityFoundationBiomarkers|ChemblInteractions|CGI	23631389|17887662|22595423|25369367|24457094|23725535|24953821|23313639|25768699|19758808|23387901
TUBB3	TUBB3	Definite	TUBB3	VORINOSTAT	""	DTC	20491440
TUBB3	TUBB3	Definite	TUBB3	MAYTANSINE	""	DTC	563462
TUBB3	TUBB3	Definite	TUBB3	LARGAZOLE	""	DTC	20491440
TUBB3	TUBB3	Definite	TUBB3	COLCHICINE	inhibitor	DTC|ChemblInteractions	23750455|25937236|25061803|25805446|24502232|25938266|24773591
TUBB3	TUBB3	Definite	TUBB3	CHEMBL1795737	""	DTC	21664138
